date,metal,ticker,unit,open,high,low,close,volume,source,fetched_at
2025-08-13,白银,SI=F,美元/金衡盎司,38.45000076293945,38.505001068115234,38.45000076293945,38.499000549316406,8,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-14,白银,SI=F,美元/金衡盎司,37.981998443603516,37.981998443603516,37.981998443603516,37.981998443603516,5,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-15,白银,SI=F,美元/金衡盎司,37.880001068115234,37.89400100708008,37.880001068115234,37.89400100708008,2,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-18,白银,SI=F,美元/金衡盎司,37.95100021362305,37.95100021362305,37.95100021362305,37.95100021362305,3,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-19,白银,SI=F,美元/金衡盎司,37.30500030517578,37.30500030517578,37.20500183105469,37.26100158691406,10,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-20,白银,SI=F,美元/金衡盎司,37.744998931884766,37.744998931884766,37.70500183105469,37.70500183105469,2,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-21,白银,SI=F,美元/金衡盎司,38.027000427246094,38.027000427246094,38.027000427246094,38.027000427246094,28,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-22,白银,SI=F,美元/金衡盎司,39.00299835205078,39.00299835205078,39.00299835205078,39.00299835205078,2,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-25,白银,SI=F,美元/金衡盎司,38.76499938964844,38.790000915527344,38.5099983215332,38.676998138427734,344,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-26,白银,SI=F,美元/金衡盎司,38.525001525878906,38.582000732421875,38.525001525878906,38.582000732421875,78,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-27,白银,SI=F,美元/金衡盎司,38.68899917602539,38.68899917602539,38.68899917602539,38.68899917602539,38378,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-28,白银,SI=F,美元/金衡盎司,38.689998626708984,39.334999084472656,38.68000030517578,39.189998626708984,5603,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-08-29,白银,SI=F,美元/金衡盎司,39.154998779296875,40.30500030517578,38.904998779296875,40.20000076293945,0,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-02,白银,SI=F,美元/金衡盎司,40.185001373291016,41.34000015258789,40.185001373291016,41.07099914550781,820,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-03,白银,SI=F,美元/金衡盎司,41.150001525878906,41.71500015258789,41.01499938964844,41.54199981689453,409,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-04,白银,SI=F,美元/金衡盎司,41.029998779296875,41.05500030517578,40.79999923706055,40.9109992980957,249,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-05,白银,SI=F,美元/金衡盎司,40.959999084472656,41.53499984741211,40.869998931884766,41.07400131225586,835,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-08,白银,SI=F,美元/金衡盎司,41.150001525878906,41.779998779296875,41.150001525878906,41.42599868774414,531,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-09,白银,SI=F,美元/金衡盎司,41.56999969482422,41.56999969482422,40.87799835205078,40.87799835205078,359,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-10,白银,SI=F,美元/金衡盎司,41.132999420166016,41.132999420166016,41.132999420166016,41.132999420166016,350,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-11,白银,SI=F,美元/金衡盎司,41.35499954223633,41.7400016784668,41.349998474121094,41.696998596191406,538,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-12,白银,SI=F,美元/金衡盎司,41.599998474121094,42.387001037597656,41.599998474121094,42.387001037597656,18,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-15,白银,SI=F,美元/金衡盎司,42.209999084472656,42.58000183105469,42.209999084472656,42.516998291015625,48,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-16,白银,SI=F,美元/金衡盎司,42.47100067138672,42.47100067138672,42.435001373291016,42.47100067138672,894,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-17,白银,SI=F,美元/金衡盎司,41.88999938964844,41.935001373291016,41.72200012207031,41.72200012207031,311,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-18,白银,SI=F,美元/金衡盎司,41.70000076293945,41.709999084472656,41.494998931884766,41.707000732421875,156,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-19,白银,SI=F,美元/金衡盎司,41.915000915527344,42.8650016784668,41.814998626708984,42.5359992980957,625,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-22,白银,SI=F,美元/金衡盎司,43.66999816894531,43.91999816894531,43.29999923706055,43.79899978637695,179,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-23,白银,SI=F,美元/金衡盎司,43.900001525878906,44.29999923706055,43.70000076293945,44.19200134277344,400,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-24,白银,SI=F,美元/金衡盎司,44.11000061035156,44.185001373291016,43.70000076293945,43.777000427246094,174,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-25,白银,SI=F,美元/金衡盎司,43.790000915527344,45.0,43.78499984741211,44.696998596191406,199,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-26,白银,SI=F,美元/金衡盎司,44.875,46.22100067138672,44.869998931884766,46.22100067138672,556,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-29,白银,SI=F,美元/金衡盎司,46.13999938964844,46.875,46.09000015258789,46.61199951171875,622,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-09-30,白银,SI=F,美元/金衡盎司,46.935001373291016,46.959999084472656,45.96500015258789,46.25299835205078,338,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-01,白银,SI=F,美元/金衡盎司,47.345001220703125,47.5099983215332,46.790000915527344,47.290000915527344,125,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-02,白银,SI=F,美元/金衡盎司,46.970001220703125,47.244998931884766,45.3849983215332,46.0,509,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-03,白银,SI=F,美元/金衡盎司,47.59700012207031,47.59700012207031,47.59700012207031,47.59700012207031,53,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-06,白银,SI=F,美元/金衡盎司,47.89500045776367,48.082000732421875,47.89500045776367,48.082000732421875,60,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-07,白银,SI=F,美元/金衡盎司,47.41999816894531,47.849998474121094,47.029998779296875,47.17900085449219,708,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-08,白银,SI=F,美元/金衡盎司,47.88999938964844,48.65599822998047,47.88999938964844,48.65599822998047,149,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-09,白银,SI=F,美元/金衡盎司,47.92499923706055,49.4900016784668,46.73500061035156,46.849998474121094,1568,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-10,白银,SI=F,美元/金衡盎司,46.93000030517578,48.290000915527344,46.93000030517578,46.9379997253418,453,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-13,白银,SI=F,美元/金衡盎司,49.34000015258789,50.494998931884766,49.34000015258789,50.130001068115234,453,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-14,白银,SI=F,美元/金衡盎司,51.2599983215332,51.98500061035156,48.53499984741211,50.31399917602539,249,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-15,白银,SI=F,美元/金衡盎司,50.939998626708984,51.57500076293945,50.845001220703125,51.073001861572266,102,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-16,白银,SI=F,美元/金衡盎司,52.5099983215332,53.10499954223633,51.78499984741211,53.02299880981445,356,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-17,白银,SI=F,美元/金衡盎司,53.21500015258789,53.34000015258789,49.64500045776367,49.86399841308594,400,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-20,白银,SI=F,美元/金衡盎司,50.415000915527344,51.43000030517578,50.13999938964844,51.11899948120117,652,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-21,白银,SI=F,美元/金衡盎司,50.80500030517578,50.80500030517578,47.415000915527344,47.45000076293945,329,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-22,白银,SI=F,美元/金衡盎司,47.88999938964844,48.1150016784668,47.220001220703125,47.46099853515625,347,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-23,白银,SI=F,美元/金衡盎司,48.470001220703125,48.90999984741211,48.459999084472656,48.481998443603516,507,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-24,白银,SI=F,美元/金衡盎司,47.42499923706055,48.43000030517578,47.42499923706055,48.37699890136719,270,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-27,白银,SI=F,美元/金衡盎司,47.810001373291016,47.810001373291016,45.845001220703125,46.5620002746582,161,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-28,白银,SI=F,美元/金衡盎司,46.32500076293945,47.125,46.32500076293945,47.125,59,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-29,白银,SI=F,美元/金衡盎司,47.72100067138672,47.72100067138672,47.72100067138672,47.72100067138672,545,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-30,白银,SI=F,美元/金衡盎司,47.540000915527344,48.61000061035156,47.1349983215332,48.428001403808594,370,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-10-31,白银,SI=F,美元/金衡盎司,48.439998626708984,48.68000030517578,47.99399948120117,47.99399948120117,484,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-03,白银,SI=F,美元/金衡盎司,47.82500076293945,48.349998474121094,47.82500076293945,47.88800048828125,0,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-04,白银,SI=F,美元/金衡盎司,46.92499923706055,47.130001068115234,46.80500030517578,47.130001068115234,115,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-05,白银,SI=F,美元/金衡盎司,47.560001373291016,47.880001068115234,47.560001373291016,47.862998962402344,23,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-06,白银,SI=F,美元/金衡盎司,47.79399871826172,47.79399871826172,47.79399871826172,47.79399871826172,86,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-07,白银,SI=F,美元/金衡盎司,48.029998779296875,48.040000915527344,48.01499938964844,48.016998291015625,23,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-10,白银,SI=F,美元/金衡盎司,49.5,50.176998138427734,49.5,50.176998138427734,91,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-11,白银,SI=F,美元/金衡盎司,50.43000030517578,50.85499954223633,50.43000030517578,50.61800003051758,106,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-12,白银,SI=F,美元/金衡盎司,51.25,53.5,51.25,53.332000732421875,20,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-13,白银,SI=F,美元/金衡盎司,52.93000030517578,54.20000076293945,52.65999984741211,53.07400131225586,264,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-14,白银,SI=F,美元/金衡盎司,53.099998474121094,53.099998474121094,50.244998931884766,50.59000015258789,73,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-17,白银,SI=F,美元/金衡盎司,50.75,50.75,49.665000915527344,50.625,71,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-18,白银,SI=F,美元/金衡盎司,49.33000183105469,50.91999816894531,49.23500061035156,50.45000076293945,384,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-19,白银,SI=F,美元/金衡盎司,51.599998474121094,51.75,50.42499923706055,50.790000915527344,72,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-20,白银,SI=F,美元/金衡盎司,50.349998474121094,50.349998474121094,50.005001068115234,50.24700164794922,10,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-21,白银,SI=F,美元/金衡盎司,49.849998474121094,49.94499969482422,48.125,49.87300109863281,22,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-24,白银,SI=F,美元/金衡盎司,49.595001220703125,50.29499816894531,49.595001220703125,50.29499816894531,35,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-25,白银,SI=F,美元/金衡盎司,50.845001220703125,51.130001068115234,50.814998626708984,50.933998107910156,49588,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-26,白银,SI=F,美元/金衡盎司,51.10499954223633,53.095001220703125,50.959999084472656,52.91600036621094,14378,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-11-28,白银,SI=F,美元/金衡盎司,53.07500076293945,56.45500183105469,52.54999923706055,56.44599914550781,2541,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-01,白银,SI=F,美元/金衡盎司,56.220001220703125,58.474998474121094,56.13999938964844,58.417999267578125,994,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-02,白银,SI=F,美元/金衡盎司,57.66999816894531,58.459999084472656,56.58000183105469,57.983001708984375,392,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-03,白银,SI=F,美元/金衡盎司,58.78499984741211,58.900001525878906,57.650001525878906,57.92100143432617,264,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-04,白银,SI=F,美元/金衡盎司,58.29999923706055,58.29999923706055,56.29999923706055,56.84700012207031,335,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-05,白银,SI=F,美元/金衡盎司,56.834999084472656,58.470001220703125,56.834999084472656,58.422000885009766,284,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-08,白银,SI=F,美元/金衡盎司,58.209999084472656,58.34000015258789,57.52000045776367,57.77899932861328,518,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-09,白银,SI=F,美元/金衡盎司,57.6150016784668,60.52000045776367,57.6150016784668,60.16899871826172,324,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-10,白银,SI=F,美元/金衡盎司,60.56999969482422,61.529998779296875,60.1150016784668,60.37900161743164,462,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-11,白银,SI=F,美元/金衡盎司,61.974998474121094,63.92900085449219,61.875,63.92900085449219,408,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-12,白银,SI=F,美元/金衡盎司,63.06999969482422,63.55500030517578,60.665000915527344,61.36199951171875,435,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-15,白银,SI=F,美元/金衡盎司,61.22999954223633,62.95000076293945,61.22999954223633,62.939998626708984,387,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-16,白银,SI=F,美元/金衡盎司,62.665000915527344,63.0,62.540000915527344,62.70000076293945,70,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-17,白银,SI=F,美元/金衡盎司,65.27999877929688,66.4749984741211,65.08999633789062,66.23699951171875,233,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-18,白银,SI=F,美元/金衡盎司,65.7750015258789,65.7750015258789,64.27999877929688,64.59200286865234,118,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-19,白银,SI=F,美元/金衡盎司,66.49500274658203,66.84500122070312,66.48500061035156,66.84500122070312,144,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-22,白银,SI=F,美元/金衡盎司,67.00499725341797,68.86499786376953,67.00499725341797,67.90599822998047,130,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-23,白银,SI=F,美元/金衡盎司,69.08000183105469,70.57499694824219,69.07499694824219,70.48500061035156,40,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-24,白银,SI=F,美元/金衡盎司,71.51499938964844,71.51499938964844,71.0,71.03099822998047,35,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-26,白银,SI=F,美元/金衡盎司,74.5,78.83999633789062,73.73500061035156,76.48600006103516,140,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-29,白银,SI=F,美元/金衡盎司,79.69999694824219,79.69999694824219,69.85600280761719,69.85600280761719,1608,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-30,白银,SI=F,美元/金衡盎司,71.33000183105469,77.41000366210938,70.5,77.3740005493164,992,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2025-12-31,白银,SI=F,美元/金衡盎司,74.6050033569336,74.625,70.13400268554688,70.13400268554688,343,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-02,白银,SI=F,美元/金衡盎司,71.375,73.58999633789062,70.55599975585938,70.55599975585938,602,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-05,白银,SI=F,美元/金衡盎司,74.17500305175781,76.81999969482422,73.90499877929688,76.16400146484375,883,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-06,白银,SI=F,美元/金衡盎司,75.93000030517578,80.8550033569336,75.93000030517578,80.52999877929688,580,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-07,白银,SI=F,美元/金衡盎司,80.9000015258789,80.9000015258789,75.875,77.13500213623047,2093,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-08,白银,SI=F,美元/金衡盎司,76.56999969482422,76.56999969482422,73.16500091552734,74.71600341796875,1447,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-09,白银,SI=F,美元/金衡盎司,76.69999694824219,79.9749984741211,76.69999694824219,78.88400268554688,254,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-12,白银,SI=F,美元/金衡盎司,82.0,85.82499694824219,82.0,84.61000061035156,575,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-13,白银,SI=F,美元/金衡盎司,84.90499877929688,88.61000061035156,84.58999633789062,85.87699890136719,341,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-14,白银,SI=F,美元/金衡盎司,89.3499984741211,93.0,88.70500183105469,90.86900329589844,470,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-15,白银,SI=F,美元/金衡盎司,90.82499694824219,92.41999816894531,86.12999725341797,91.8759994506836,390,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-16,白银,SI=F,美元/金衡盎司,90.44000244140625,90.92500305175781,86.19499969482422,88.09100341796875,685,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-20,白银,SI=F,美元/金衡盎司,92.31999969482422,94.98999786376953,92.05999755859375,94.20600128173828,543,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-21,白银,SI=F,美元/金衡盎司,93.88500213623047,94.52999877929688,91.58999633789062,92.20999908447266,231,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-22,白银,SI=F,美元/金衡盎司,92.83499908447266,95.9800033569336,92.4800033569336,95.97599792480469,548,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-23,白银,SI=F,美元/金衡盎司,98.2699966430664,102.92500305175781,97.7300033569336,100.92500305175781,283,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-26,白银,SI=F,美元/金衡盎司,105.04499816894531,117.19499969482422,103.22000122070312,115.08000183105469,537,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-27,白银,SI=F,美元/金衡盎司,104.4000015258789,110.5199966430664,103.0999984741211,105.52300262451172,131,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-28,白银,SI=F,美元/金衡盎司,114.57499694824219,114.57499694824219,112.73500061035156,113.11100006103516,1436,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-29,白银,SI=F,美元/金衡盎司,116.88999938964844,121.30000305175781,107.97000122070312,114.03700256347656,1261,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-01-30,白银,SI=F,美元/金衡盎司,116.86499786376953,117.79000091552734,76.0250015258789,78.29000091552734,841,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-02,白银,SI=F,美元/金衡盎司,81.0,84.38999938964844,73.36000061035156,76.77799987792969,388,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-03,白银,SI=F,美元/金衡盎司,80.125,88.19499969482422,80.0,83.04199981689453,840,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-04,白银,SI=F,美元/金衡盎司,87.11000061035156,90.9749984741211,83.625,84.16500091552734,158,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-05,白银,SI=F,美元/金衡盎司,88.44000244140625,88.44000244140625,71.08000183105469,76.52899932861328,422,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-06,白银,SI=F,美元/金衡盎司,70.40499877929688,77.31999969482422,68.70999908447266,76.73500061035156,118,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-09,白银,SI=F,美元/金衡盎司,80.50499725341797,82.06500244140625,79.9800033569336,82.06500244140625,443,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-10,白银,SI=F,美元/金衡盎司,81.67500305175781,81.67500305175781,79.83999633789062,80.21800231933594,112,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-11,白银,SI=F,美元/金衡盎司,80.99500274658203,84.47000122070312,80.98500061035156,83.75399780273438,11,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-12,白银,SI=F,美元/金衡盎司,82.68499755859375,82.69499969482422,75.5459976196289,75.5459976196289,78,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-13,白银,SI=F,美元/金衡盎司,75.11000061035156,78.47000122070312,74.83000183105469,77.85099792480469,63,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-17,白银,SI=F,美元/金衡盎司,75.3499984741211,75.3499984741211,72.0,73.4469985961914,61,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-18,白银,SI=F,美元/金衡盎司,75.69999694824219,77.50900268554688,75.69999694824219,77.50900268554688,18,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-19,白银,SI=F,美元/金衡盎司,76.94000244140625,78.94000244140625,76.94000244140625,77.56500244140625,208,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-20,白银,SI=F,美元/金衡盎司,80.45999908447266,84.41500091552734,80.45999908447266,82.28299713134766,30,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-23,白银,SI=F,美元/金衡盎司,86.49500274658203,87.91500091552734,86.49500274658203,86.52300262451172,41,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-24,白银,SI=F,美元/金衡盎司,86.29000091552734,87.45700073242188,86.29000091552734,87.45700073242188,268,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-25,白银,SI=F,美元/金衡盎司,90.93900299072266,90.93900299072266,90.93900299072266,90.93900299072266,36156,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-26,白银,SI=F,美元/金衡盎司,88.92500305175781,90.25499725341797,84.9800033569336,86.99800109863281,6626,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-02-27,白银,SI=F,美元/金衡盎司,88.06500244140625,93.87999725341797,87.81999969482422,92.68199920654297,1134,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-03-02,白银,SI=F,美元/金衡盎司,95.86000061035156,95.86000061035156,86.22000122070312,88.28399658203125,1338,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-03-03,白银,SI=F,美元/金衡盎司,89.58999633789062,90.80000305175781,79.0,82.9229965209961,1600,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-03-04,白银,SI=F,美元/金衡盎司,83.08499908447266,85.01499938964844,82.63300323486328,82.63300323486328,502,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
2026-03-05,白银,SI=F,美元/金衡盎司,84.09500122070312,84.1500015258789,80.95500183105469,81.68699645996094,597,Yahoo Finance,2026-07-18T11:20:08.770899+00:00
